customer_id,customer_name,total_orders,total_items,total_spent,average_order_value,first_order_date,latest_order_date
CUST001449,Abdul Oza,20,141,4317911.57,215895.58,2024-04-24,2026-04-24
CUST000275,Thomas Andra,14,122,4316783.49,308341.68,2024-01-04,2026-05-03
CUST004754,Sai Dyal,17,119,4316674.43,253922.03,2024-01-18,2026-07-09
CUST000768,Nitesh Varghese,11,93,4312188.19,392017.11,2024-02-06,2026-05-25
CUST002929,Yatan Pillai,17,116,4311513.13,253618.42,2024-01-01,2026-05-19
CUST001235,Brijesh Bala,15,120,4309530.35,287302.02,2024-01-09,2026-04-22
CUST003138,Urmi Yogi,13,116,4301171.45,330859.34,2024-04-06,2026-03-26
CUST000787,Radha Bali,13,113,4296290.16,330483.86,2024-03-14,2026-07-12
CUST004180,Aarini Purohit,19,122,4295645.01,226086.58,2024-01-19,2026-07-08
CUST002108,Liam Handa,15,135,4294818.41,286321.23,2024-01-31,2026-07-10
CUST002386,Sanya Behl,11,107,4289733.71,389975.79,2024-08-04,2026-02-28
CUST002739,Eiravati Padmanabhan,16,130,4288380.18,268023.76,2024-04-13,2026-07-16
CUST000065,Rishi Ramanathan,12,102,4286037.57,357169.8,2024-01-10,2026-03-26
CUST000939,Gagan Tripathi,13,97,4281823.35,329371.03,2024-01-16,2026-07-21
CUST000345,Praneel Srinivasan,16,123,4280570.36,267535.65,2024-01-29,2026-07-11
CUST002470,Triveni Swaminathan,14,121,4277430.54,305530.75,2024-07-17,2026-07-13
CUST000516,Lekha Bir,14,109,4274816.58,305344.04,2024-02-12,2026-06-18
CUST000813,Sanaya Dora,11,97,4274204.64,388564.06,2024-01-05,2026-01-24
CUST001524,Jeevika Das,13,120,4272272.49,328636.35,2024-08-03,2026-05-16
CUST004911,Saksham Saran,14,125,4270692.37,305049.46,2024-01-06,2026-01-12
CUST002590,Victor Bir,16,126,4270472.66,266904.54,2024-04-29,2026-07-05
CUST002506,Eshana Mann,12,98,4268387.94,355699.0,2024-03-11,2026-06-17
CUST003703,Qarin Chahal,15,114,4267581.83,284505.46,2024-01-11,2026-07-21
CUST002897,Jack Gala,11,107,4263337.20,387576.11,2024-01-20,2026-01-28
CUST002674,Ekiya Sharma,14,131,4259894.58,304278.18,2024-03-02,2026-06-22
CUST004809,Fariq Thaker,13,106,4258398.08,327569.08,2024-04-11,2026-07-21
CUST001257,Zayan Borde,14,116,4257200.74,304085.77,2024-01-08,2026-06-11
CUST000157,Brinda Chopra,13,101,4254310.66,327254.67,2024-05-16,2026-06-01
CUST000084,Sara Ranganathan,11,102,4244354.94,385850.45,2024-02-17,2026-06-15
CUST002014,Lekha Krish,11,102,4240079.26,385461.75,2024-05-08,2026-04-16
CUST000718,Gavin Randhawa,13,124,4237414.51,325954.96,2024-08-08,2026-05-11
CUST004833,Varenya Sarkar,17,129,4236232.28,249190.13,2024-03-19,2026-05-08
CUST001007,Balhaar Andra,12,108,4235018.15,352918.18,2024-01-27,2026-05-05
CUST000333,Ijaya Chakraborty,14,116,4233607.39,302400.53,2024-02-15,2026-07-14
CUST002318,Kamala Narain,12,116,4233392.49,352782.71,2024-01-14,2026-06-21
CUST000357,Ridhi Rana,14,114,4231449.04,302246.36,2024-01-21,2026-03-20
CUST004878,Maanav Tiwari,14,114,4230828.62,302202.04,2024-01-10,2025-12-01
CUST000237,Mitesh Narula,14,125,4229480.34,302105.74,2024-05-19,2026-02-28
CUST000807,Ekaja Karpe,11,108,4228979.01,384452.64,2024-04-18,2026-05-05
CUST002087,Advika Narasimhan,15,132,4228115.81,281874.39,2024-04-21,2026-06-16
CUST000249,Vrinda Dash,13,129,4226587.25,325122.1,2024-09-08,2026-07-21
CUST002260,Ekani Kashyap,15,108,4221699.49,281446.63,2024-01-10,2026-05-17
CUST002193,Ekapad Deol,14,125,4221412.12,301529.44,2024-04-21,2026-06-03
CUST000413,Meghana Palan,16,129,4220019.54,263751.22,2024-03-14,2026-07-21
CUST001822,Pushti Garde,12,105,4219893.43,351657.79,2024-01-20,2026-06-12
CUST001412,Yutika Tak,14,100,4219209.91,301372.14,2024-03-15,2026-07-21
CUST003168,Omisha Swamy,12,118,4219110.68,351592.56,2024-03-31,2026-06-22
CUST002988,Dayita Kapur,19,125,4217975.63,221998.72,2024-01-15,2026-06-14
CUST000868,Jai Bhagat,15,119,4216640.82,281109.39,2024-05-02,2026-04-02
CUST004691,Zaitra Seth,12,114,4212526.35,351043.86,2024-02-07,2026-06-25
CUST004968,Hardik Deep,13,124,4208815.18,323755.01,2024-03-10,2026-07-21
CUST003106,Mitali Varkey,16,119,4208263.65,263016.48,2024-01-17,2026-05-20
CUST000095,Tamanna Sachar,14,113,4206948.84,300496.35,2024-02-12,2026-07-21
CUST004519,Ira Mangal,14,112,4206254.20,300446.73,2024-07-30,2026-06-21
CUST004679,Parth Varma,12,110,4201583.69,350131.97,2024-03-23,2026-07-21
CUST004113,Vidhi Babu,17,118,4200275.70,247075.04,2024-01-05,2026-03-07
CUST004415,Vritti Dada,17,119,4200081.20,247063.6,2024-01-20,2026-06-19
CUST003188,Prisha Sha,11,99,4197631.22,381602.84,2024-01-01,2026-02-16
CUST004227,Anya Prabhu,13,113,4188885.69,322221.98,2024-03-29,2026-06-21
CUST003171,Vedika Dave,14,111,4187845.69,299131.84,2024-01-31,2026-06-02
CUST004793,Ekbal Padmanabhan,13,111,4182371.81,321720.91,2024-03-16,2026-07-03
CUST003847,Balveer Batra,14,103,4182271.73,298733.7,2024-01-29,2026-05-16
CUST003849,Rachita Bobal,11,101,4182161.16,380196.47,2024-03-23,2026-05-11
CUST000960,Charles Bhargava,14,131,4179974.40,298569.6,2024-03-15,2026-06-25
CUST002019,Eta Murty,16,114,4173777.01,260861.06,2024-01-30,2026-06-28
CUST004330,Laban Kulkarni,14,119,4173063.77,298075.98,2024-01-09,2026-06-16
CUST003506,Maanav Saxena,11,109,4169367.86,379033.44,2024-03-11,2026-05-17
CUST000052,Jatin Bumb,13,110,4167456.76,320573.6,2024-01-17,2026-06-11
CUST000432,Aadhya Murty,14,113,4166151.68,297582.26,2024-07-21,2026-07-21
CUST003055,Divya Sarna,13,127,4165486.11,320422.01,2024-02-19,2026-06-18
CUST002632,Bina Virk,13,104,4162739.64,320210.74,2024-03-19,2026-07-21
CUST004205,Timothy Manda,14,122,4162729.32,297337.81,2024-01-14,2026-07-02
CUST000260,Ekavir Arya,15,98,4162063.30,277470.89,2024-01-18,2026-06-08
CUST001408,Aditya Palan,11,102,4161634.66,378330.42,2024-08-07,2026-07-13
CUST002731,Shaurya Pingle,12,105,4157449.31,346454.11,2024-05-30,2026-07-21
CUST004627,Mohammed Rajagopal,12,114,4155227.68,346268.97,2024-02-20,2026-07-05
CUST004078,Ekbal Karnik,13,105,4155074.29,319621.1,2024-04-17,2026-04-01
CUST004332,Pavani Anand,15,111,4154790.62,276986.04,2024-05-19,2026-07-21
CUST000423,Gautam Sekhon,14,115,4154555.72,296753.98,2024-01-03,2026-06-01
CUST004147,Vanya Chokshi,12,104,4153434.20,346119.52,2024-01-20,2026-06-24
CUST002202,Abdul Ben,15,113,4151419.33,276761.29,2024-01-24,2026-05-11
CUST003300,Tanish Dhawan,14,115,4149946.78,296424.77,2024-06-05,2026-05-15
CUST002875,Xalak Bedi,14,107,4148757.93,296339.85,2024-02-20,2026-07-21
CUST003091,Aryan Mani,12,126,4142973.11,345247.76,2024-04-13,2026-06-30
CUST002523,Mahika Amble,17,120,4142256.47,243662.15,2024-05-01,2026-06-19
CUST002196,Fitan Bakshi,15,112,4141435.93,276095.73,2024-02-03,2026-04-09
CUST001006,Inaya Sawhney,13,120,4140753.55,318519.5,2024-01-25,2026-07-21
CUST001347,Niharika Nagar,12,105,4139177.27,344931.44,2024-03-31,2026-06-26
CUST003134,Tanish Tank,13,110,4138249.58,318326.89,2024-01-18,2026-07-12
CUST000326,Nathan Mohan,15,130,4137921.26,275861.42,2024-04-09,2026-07-06
CUST002015,Madhav Ramaswamy,15,117,4130504.67,275366.98,2024-02-22,2026-07-21
CUST001494,Ekani Jha,14,118,4129754.30,294982.45,2024-06-27,2026-07-13
CUST002113,Nimrat Pall,15,112,4123737.68,274915.85,2024-01-23,2026-06-09
CUST003366,Libni Deo,20,121,4123311.18,206165.56,2024-04-18,2026-07-21
CUST003347,Chasmum Anne,16,117,4119410.37,257463.15,2024-04-07,2026-06-14
CUST003586,Omisha Venkatesh,14,114,4117193.41,294085.24,2024-01-02,2026-07-10
CUST003382,Ekta Vala,15,113,4117060.16,274470.68,2024-04-22,2026-07-07
CUST002777,Dipta Sharma,13,111,4116882.20,316683.25,2024-01-04,2026-07-21
CUST002526,Mugdha Hora,12,104,4113137.11,342761.43,2024-02-09,2026-05-20
CUST003473,Deepa Khosla,13,105,4108969.26,316074.56,2024-09-06,2026-07-21
CUST002368,Samar Kala,12,114,4108872.63,342406.05,2024-01-02,2026-06-11
CUST004649,Rayaan Kuruvilla,10,99,4108860.81,410886.08,2024-05-06,2026-02-15
CUST004036,Ekani Pant,13,108,4108361.68,316027.82,2024-03-08,2026-05-11
CUST002301,Abhimanyu Khatri,16,119,4107774.72,256735.92,2024-02-06,2026-06-29
CUST000749,Chatresh Chahal,13,114,4107415.07,315955.01,2024-01-14,2026-06-14
CUST002537,Dalbir Pau,14,108,4107042.03,293360.15,2024-05-23,2026-07-21
CUST002298,Liam Ramakrishnan,14,113,4107009.78,293357.84,2024-01-09,2026-07-03
CUST002600,Darika Bahl,12,97,4104865.38,342072.12,2024-01-03,2025-10-06
CUST004490,Ridhi Roy,11,101,4102041.40,372912.85,2024-01-03,2026-05-29
CUST003575,George Rege,16,122,4102034.37,256377.15,2024-01-28,2026-06-13
CUST000428,Unni Bains,14,112,4096479.54,292605.68,2024-03-29,2026-05-19
CUST003058,Upma Verma,13,127,4092994.86,314845.76,2024-01-05,2025-10-05
CUST004050,Balhaar Chaudhuri,17,120,4088839.40,240519.96,2024-01-17,2026-06-26
CUST002984,Chakrika Sunder,13,117,4085758.71,314289.13,2024-04-22,2026-07-08
CUST003363,Oni Date,13,116,4084700.61,314207.74,2024-07-27,2026-01-12
CUST003266,Ayaan Balakrishnan,14,124,4083582.24,291684.45,2024-01-12,2026-07-19
CUST001121,Kalpit Shukla,13,117,4081916.29,313993.56,2024-05-09,2026-01-24
CUST004403,Veda Sem,13,116,4081420.49,313955.42,2024-01-25,2026-07-14
CUST003973,Michael Chaudhry,15,128,4080976.24,272065.08,2024-06-19,2026-07-21
CUST000885,Kamya Kadakia,11,114,4075403.60,370491.24,2024-04-13,2026-05-10
CUST004131,Priya Magar,12,103,4071250.77,339270.9,2024-03-22,2026-05-07
CUST002493,Kashvi Ghosh,13,119,4071019.95,313155.38,2024-01-02,2026-05-12
CUST004164,Jack Bhatia,12,115,4069762.50,339146.88,2024-02-17,2026-02-10
CUST000335,Luke Mane,15,124,4068468.87,271231.26,2024-01-11,2026-05-01
CUST002844,Anita Ramachandran,14,119,4067022.84,290501.63,2024-03-17,2026-06-30
CUST002154,Dayamai Balay,13,118,4065198.46,312707.57,2024-05-16,2026-06-16
CUST001273,Triveni Tank,14,125,4064880.00,290348.57,2024-01-13,2026-05-26
CUST004901,Jalsa Roy,12,117,4064172.72,338681.06,2024-03-17,2026-05-17
CUST004341,Frado Bobal,15,114,4062648.03,270843.2,2024-01-17,2026-06-25
CUST001483,Lohit Sood,17,127,4060020.99,238824.76,2024-03-14,2026-06-26
CUST003653,Janya Sawhney,16,97,4059946.03,253746.63,2024-02-16,2026-05-28
CUST004287,Tara Kothari,11,105,4057042.18,368822.02,2024-02-03,2026-07-19
CUST001011,Pahal Cheema,14,121,4055818.10,289701.29,2024-02-06,2026-07-01
CUST000123,Tanay Chawla,14,96,4055591.85,289685.13,2024-03-17,2026-07-21
CUST003520,Udyati Sharaf,17,126,4055298.09,238546.95,2024-03-01,2026-06-19
CUST004126,Udarsh Oak,10,95,4052076.82,405207.68,2024-02-06,2026-07-17
CUST001411,Vrishti Chaudhry,13,115,4050317.62,311562.89,2024-06-28,2026-04-09
CUST002411,Saksham Chokshi,13,104,4047381.01,311337.0,2024-01-24,2026-07-18
CUST003256,Xiti Oommen,10,90,4041589.47,404158.95,2024-05-08,2026-05-14
CUST001285,Unnati Pillay,14,105,4041336.71,288666.91,2024-03-06,2026-06-28
CUST001496,Forum Dhillon,13,105,4039823.70,310755.67,2024-04-20,2026-07-16
CUST001535,Nikita Agarwal,17,115,4038665.92,237568.58,2024-01-01,2026-07-21
CUST001253,Henry Kara,13,120,4035469.46,310420.73,2024-01-17,2026-05-25
CUST002198,Darpan Prashad,14,107,4032633.16,288045.23,2024-01-29,2026-07-21
CUST000966,Advay Tailor,15,115,4032179.08,268811.94,2024-02-24,2026-07-21
CUST001754,Ethan Mallick,10,94,4032058.93,403205.89,2024-01-13,2026-07-21
CUST003957,Indrajit Mistry,14,109,4029386.34,287813.31,2024-02-09,2026-06-30
CUST001698,Odika Saxena,10,107,4029347.88,402934.79,2024-01-21,2026-05-01
CUST000130,Rachita Buch,15,116,4029207.16,268613.81,2024-07-23,2026-07-21
CUST003389,Fariq Mukhopadhyay,16,116,4027634.50,251727.16,2024-01-11,2026-04-19
CUST003532,Kritika Bhatti,13,105,4027046.80,309772.83,2024-01-18,2026-01-17
CUST001084,Siddharth Virk,13,105,4026864.40,309758.8,2024-01-15,2026-04-18
CUST000350,Agastya Saraf,13,107,4025144.60,309626.51,2024-02-03,2026-04-13
CUST004933,Meghana Mukhopadhyay,14,108,4023860.05,287418.58,2024-03-28,2026-07-21
CUST004704,Karan Basu,11,112,4023077.97,365734.36,2024-04-30,2026-06-02
CUST000411,Tara Balakrishnan,11,96,4020587.87,365507.99,2024-02-19,2026-07-21
CUST000253,Udant Sampath,13,108,4020416.03,309262.77,2024-01-10,2026-04-09
CUST004635,Alka Lalla,14,117,4020163.88,287154.56,2024-01-18,2026-06-30
CUST000342,Nidhi Rai,14,110,4014270.67,286733.62,2024-03-17,2026-07-09
CUST001895,Nidra Cherian,13,120,4012917.05,308685.93,2024-02-11,2026-07-21
CUST000361,William Bhavsar,11,108,4012446.48,364767.86,2024-03-15,2026-07-16
CUST002163,Theodore Kala,14,111,4011092.29,286506.59,2024-02-24,2026-04-27
CUST000629,Janaki Kurian,16,139,4010353.56,250647.1,2024-01-06,2026-07-09
CUST004290,Harshil Pal,14,107,4007703.23,286264.52,2024-01-16,2026-06-15
CUST001888,Rachana Chaudhuri,17,110,4003556.86,235503.34,2024-03-03,2026-07-04
CUST001582,Yashica Krish,15,105,4003483.35,266898.89,2024-01-21,2026-07-07
CUST002736,Aradhana Trivedi,13,127,4000066.20,307697.4,2024-01-24,2026-07-09
CUST001789,Fiyaz Sekhon,12,105,3999630.49,333302.54,2024-06-13,2026-07-21
CUST001375,Jagdish Kunda,18,126,3999245.39,222180.3,2024-07-02,2026-07-21
CUST001964,Oviya Tailor,11,104,3997534.67,363412.24,2024-03-11,2026-05-21
CUST001644,Bhanumati Char,12,108,3997514.99,333126.25,2024-01-27,2026-02-04
CUST000115,Jhalak Murthy,17,128,3997154.49,235126.73,2024-02-20,2026-07-21
CUST002680,Chandresh Sampath,12,106,3996031.13,333002.59,2024-01-12,2026-07-10
CUST000465,Edhitha Arya,13,104,3995000.81,307307.75,2024-04-21,2026-07-12
CUST000387,Ikbal Malhotra,17,111,3994993.08,234999.59,2024-02-15,2026-07-15
CUST001708,Aarush Ben,11,103,3994909.64,363173.6,2024-01-03,2026-07-04
CUST001512,Vasatika Tank,13,102,3993598.54,307199.89,2024-02-14,2026-06-13
CUST001616,Abha Nayar,12,106,3991757.29,332646.44,2024-08-27,2026-04-20
CUST004813,Sai Dua,15,101,3990528.29,266035.22,2024-01-11,2026-05-31
CUST002462,Caleb Kaul,13,106,3990118.46,306932.19,2024-01-22,2026-07-14
CUST004774,Yauvani Nagy,14,104,3988460.80,284890.06,2024-02-25,2026-06-27
CUST000540,Kabir Andra,14,103,3985548.59,284682.04,2024-01-17,2026-04-21
CUST003800,Rajeshri Kapoor,11,99,3978334.82,361666.8,2024-07-25,2026-07-01
CUST004025,Nirja Bir,15,105,3978217.62,265214.51,2024-02-28,2026-07-12
CUST003030,Tanveer Edwin,16,107,3978094.17,248630.89,2024-01-27,2026-06-05
CUST001436,Mohammed Iyer,11,101,3971584.29,361053.12,2024-05-12,2026-06-25
CUST001883,Keya Naik,17,106,3969782.89,233516.64,2024-04-27,2026-07-19
CUST000113,Karan Khalsa,11,106,3969312.33,360846.58,2024-01-13,2026-05-05
CUST003477,Megha Deep,13,104,3968258.50,305250.65,2024-03-13,2026-07-21
CUST004528,Yutika Tandon,17,115,3967657.17,233391.6,2024-01-15,2026-05-17
CUST001874,Wriddhish Vyas,13,105,3966576.62,305121.28,2024-01-07,2026-07-15
CUST001153,Anusha Sane,11,105,3966463.94,360587.63,2024-01-12,2026-06-20
CUST000763,Radhika Bala,10,104,3966282.10,396628.21,2024-03-22,2026-07-21
CUST001527,Forum Comar,17,108,3965743.10,233279.01,2024-02-21,2026-03-05
CUST001520,Adya Madan,14,121,3965322.61,283237.33,2024-02-22,2026-07-13
CUST004232,Charles Narula,18,123,3965048.36,220280.46,2024-01-08,2026-06-12
CUST003841,Vedant Mammen,12,96,3963273.08,330272.76,2024-01-20,2026-06-02
CUST002833,Dhruv Yadav,10,98,3962226.22,396222.62,2024-05-25,2026-07-03
CUST003335,Megha Shankar,17,115,3960881.01,232993.0,2024-02-06,2026-07-10
CUST001500,Mitesh Chaudhuri,13,105,3960020.16,304616.94,2024-04-05,2026-06-06
CUST001367,Naksh Sahota,13,109,3958873.87,304528.76,2024-02-04,2025-10-22
CUST000988,Wazir Koshy,16,122,3957980.38,247373.77,2024-04-08,2026-05-16
CUST004277,Ria Naidu,16,120,3954144.53,247134.03,2024-01-02,2026-06-15
CUST002568,Zarna Sami,11,98,3949396.63,359036.06,2024-03-11,2026-03-18
CUST004746,Chatura Kant,13,112,3948952.68,303765.59,2024-01-04,2026-04-16
CUST004413,Sudiksha Halder,13,111,3947264.29,303635.71,2024-01-15,2026-07-21
CUST002868,Bhavya Kari,14,107,3946686.30,281906.16,2024-02-09,2026-04-26
CUST000363,Anusha Pingle,12,97,3946569.58,328880.8,2024-05-09,2026-05-18
CUST000567,Fariq Deshmukh,14,129,3945950.90,281853.64,2024-03-27,2026-07-11
CUST004550,Upasna Pandit,12,92,3944528.01,328710.67,2024-02-06,2026-06-21
CUST002531,Chavvi Anand,14,129,3942187.74,281584.84,2024-01-01,2026-05-18
CUST004168,Manya Dalal,13,119,3939401.87,303030.91,2024-09-29,2026-02-10
CUST000765,Laksh Mahajan,20,104,3937653.52,196882.68,2024-01-15,2026-06-21
CUST000419,Bina Khalsa,15,114,3933233.44,262215.56,2024-01-17,2026-05-29
CUST002095,Brinda Kale,12,105,3932004.34,327667.03,2024-02-13,2026-03-06
CUST001541,Ojasvi Tailor,13,95,3931000.32,302384.64,2024-01-06,2026-07-21
CUST004948,Arunima Kalla,12,99,3930506.08,327542.17,2024-05-28,2026-03-24
CUST001820,Ethan Pai,11,107,3928872.88,357170.26,2024-04-13,2026-07-21
CUST002066,Watika Bhat,13,101,3925279.07,301944.54,2024-01-09,2026-05-20
CUST003312,Hemani Sehgal,13,105,3923573.37,301813.34,2024-01-25,2026-05-21
CUST003321,Waida Kaul,15,113,3921652.51,261443.5,2024-01-06,2026-06-29
CUST003793,Darpan Palla,12,105,3921591.65,326799.3,2024-02-20,2026-05-16
CUST001040,Girik Shetty,12,106,3920252.83,326687.74,2024-01-04,2026-07-21
CUST002358,Kashvi Nagi,13,98,3918100.35,301392.33,2024-01-10,2026-07-21
CUST001091,Radha Puri,14,100,3917792.29,279842.31,2024-03-14,2026-05-15
CUST001142,Vihaan Chawla,11,87,3917612.45,356146.59,2024-02-15,2026-07-21
CUST003077,Vedika Kothari,11,106,3915470.15,355951.83,2024-02-13,2026-07-09
CUST001959,Bachittar Hayer,14,123,3914673.53,279619.54,2024-02-19,2026-07-21
CUST001110,Warjas Verma,14,103,3912410.66,279457.9,2024-01-01,2026-02-18
CUST004849,Edhitha Narang,12,115,3911323.35,325943.61,2024-08-22,2026-06-01
CUST003029,Harsh Dalal,13,105,3909300.54,300715.43,2024-02-03,2026-07-21
CUST002762,Veer Sundaram,17,114,3909291.88,229958.35,2024-01-14,2026-06-12
CUST001721,Amaira Khosla,14,108,3908910.70,279207.91,2024-04-23,2026-07-03
CUST004358,Siddharth Varma,10,97,3908896.68,390889.67,2024-01-13,2026-07-21
CUST003610,Mohammed Andra,11,93,3908728.30,355338.94,2024-03-23,2026-04-24
CUST003301,Tristan Baria,16,126,3907501.29,244218.83,2024-04-11,2026-06-20
CUST000638,Jairaj Sama,13,109,3907100.70,300546.21,2024-07-26,2026-07-21
CUST004824,Hiral Mandal,17,108,3906929.95,229819.41,2024-02-29,2026-05-29
CUST004363,Darpan Sibal,11,90,3906526.43,355138.77,2024-01-05,2026-07-03
CUST000579,Kevin Konda,14,109,3905593.35,278970.95,2024-01-25,2026-07-21
CUST003999,Ronith Karpe,15,111,3902196.29,260146.42,2024-02-04,2026-07-21
CUST003750,Vedhika Naik,16,115,3901415.89,243838.49,2024-04-22,2026-07-11
CUST000029,Zayyan Sani,16,133,3898814.79,243675.92,2024-01-23,2026-05-13
CUST004449,Yash Subramaniam,17,113,3896161.21,229185.95,2024-01-11,2026-06-25
CUST004421,Udyati Apte,14,99,3894791.35,278199.38,2024-01-16,2026-06-25
CUST000070,Urvi Panchal,11,100,3893668.47,353969.86,2024-01-12,2025-12-15
CUST000006,Bhavani Rau,14,117,3891135.36,277938.24,2024-03-14,2026-03-20
CUST000483,Wakeeta Bassi,8,90,3890921.16,486365.15,2024-01-18,2026-07-21
CUST003826,Gavin Mallick,14,113,3890141.95,277867.28,2024-03-29,2026-05-21
CUST002719,Harita Korpal,15,98,3885187.73,259012.52,2024-02-03,2026-03-03
CUST002717,Pushti Anand,8,92,3882142.33,485267.79,2024-10-15,2026-07-10
CUST003062,Abhimanyu Bedi,18,117,3877633.60,215424.09,2024-01-14,2026-06-06
CUST002840,Yug Bandi,12,108,3877431.70,323119.31,2024-02-13,2026-06-20
CUST000976,Upma Pingle,12,103,3873343.88,322778.66,2024-08-06,2026-07-21
CUST001778,Xiti Mukhopadhyay,14,114,3871924.75,276566.05,2024-02-13,2026-03-14
CUST003920,Rohan Muni,12,108,3871150.87,322595.91,2024-01-02,2026-05-11
CUST004965,Bina Shroff,14,112,3870739.35,276481.38,2024-01-12,2026-07-07
CUST001589,Nisha Vig,12,105,3870549.84,322545.82,2024-02-24,2025-11-11
CUST003783,Suhani Natt,11,115,3869928.32,351811.67,2024-02-12,2026-01-23
CUST004322,Max Handa,13,107,3868470.74,297574.67,2024-04-24,2026-04-11
CUST000849,Vrinda Chanda,16,115,3867264.86,241704.05,2024-01-13,2026-07-16
CUST003324,Pratyush Saini,12,109,3862594.01,321882.83,2024-06-15,2026-07-13
CUST003536,Eshana Dani,14,118,3862065.74,275861.84,2024-02-16,2026-07-21
CUST000168,Victor Banik,13,103,3861320.37,297024.64,2024-01-27,2026-07-14
CUST004086,Yasti Ramesh,11,100,3859175.85,350834.17,2024-02-24,2026-01-26
CUST000840,Sara Vyas,12,92,3858924.75,321577.06,2024-02-05,2026-07-21
CUST000830,Varsha Toor,16,122,3857950.34,241121.9,2024-01-30,2026-04-26
CUST004073,Vasatika Rastogi,13,98,3857315.56,296716.58,2024-04-19,2026-06-12
CUST000832,Sanaya Varughese,12,84,3857171.16,321430.93,2024-01-02,2026-06-03
CUST003189,Yashodhara Raju,13,101,3855926.56,296609.74,2024-01-18,2026-06-10
CUST001867,Amara Kari,17,113,3855901.44,226817.73,2024-01-28,2026-07-14
CUST000678,Qarin Raval,12,105,3855626.75,321302.23,2024-01-07,2026-06-11
CUST001714,Lajita Nagi,13,88,3854882.16,296529.4,2024-02-17,2026-05-13
CUST001433,Lajita Ramanathan,16,109,3854292.99,240893.31,2024-04-06,2026-07-13
CUST002005,Hredhaan Wadhwa,15,108,3853796.26,256919.75,2024-01-14,2026-07-21
CUST003930,Gavin Reddy,14,104,3853070.99,275219.36,2024-02-01,2026-07-21
CUST001701,Rajeshri Sathe,16,120,3850804.11,240675.26,2024-01-16,2026-03-28
CUST004165,Pahal Bawa,9,97,3849891.03,427765.67,2024-01-27,2026-06-08
CUST004407,Pooja Bera,13,115,3848879.20,296067.63,2024-02-02,2026-07-13
CUST002671,Banjeet Johal,17,116,3848625.44,226389.73,2024-02-08,2026-07-21
CUST000670,Wriddhish Anand,11,96,3847706.77,349791.52,2024-01-17,2026-07-07
CUST003459,Barkha Salvi,12,105,3847096.07,320591.34,2024-03-17,2026-03-06
CUST002129,Yatan Sandhu,12,98,3846423.58,320535.3,2024-06-10,2026-03-07
CUST001702,Upasna Aggarwal,11,109,3845283.48,349571.23,2024-03-25,2026-05-08
CUST004530,Baghyawati Wali,10,89,3840614.77,384061.48,2024-08-05,2026-07-21
CUST003515,Hemani Verma,14,108,3840479.94,274320.0,2024-01-03,2026-07-21
CUST000441,Faris Atwal,13,103,3840249.23,295403.79,2024-01-01,2025-12-19
CUST002927,Geetika Nadkarni,15,113,3839904.32,255993.62,2024-05-14,2026-07-05
CUST002345,Idika Ghose,16,134,3837779.72,239861.23,2024-02-26,2026-04-19
